Time,Dia,Mes,Hora,Dia_Semana,Demanda_Residencial,Demanda_VE_L1,Demanda_VE_L2,Demanda_Total_L1,Demanda_Total_L2,Demanda_Total,Estacao,Periodo_Dia,Fim_Semana,VEs_Plugados_L1,VEs_Plugados_L2
2010-06-21 07:00:00,21,6,7,2,1081856.0299999996,249600,270600,1331456.0299999996,1352456.0299999996,1602056.0299999996,2,1,0,39,22
2010-06-21 08:00:00,21,6,8,2,1400117.8499999994,320640,303600,1720757.8499999994,1703717.8499999994,2024357.8499999996,2,1,0,49,31
2010-06-21 09:00:00,21,6,9,2,1467096.5599999996,410880,554400,1877976.56,2021496.56,2432376.56,2,1,0,64,41
2010-06-21 10:00:00,21,6,10,2,1207777.06,441600,481800,1649377.06,1689577.06,2131177.06,2,1,0,67,42
2010-06-21 11:00:00,21,6,11,2,1434700.0600000003,693120,976800,2127820.0600000005,2411500.0600000005,3104620.0600000005,2,1,0,103,80
2010-06-21 12:00:00,21,6,12,2,1640814.1499999994,814080,818400,2454894.1499999994,2459214.1499999994,3273294.1499999994,2,2,0,105,59
2010-06-21 13:00:00,21,6,13,2,1791579.9199999997,875520,1023000,2667099.9199999995,2814579.9199999995,3690099.92,2,2,0,118,70
2010-06-21 14:00:00,21,6,14,2,1837812.4,850560,917400,2688372.4000000004,2755212.4000000004,3605772.4,2,2,0,131,67
2010-06-21 15:00:00,21,6,15,2,2236301.72,1015680,1399200,3251981.72,3635501.72,4651181.720000001,2,2,0,139,84
2010-06-21 16:00:00,21,6,16,2,2369660.56,1105920,1438800,3475580.56,3808460.56,4914380.56,2,2,0,135,82
2010-06-21 17:00:00,21,6,17,2,2447823.559999998,1242240,1524600,3690063.559999998,3972423.559999998,5214663.559999999,2,2,0,157,99
2010-06-21 18:00:00,21,6,18,2,2248955.580000002,1328640,1524600,3577595.580000002,3773555.580000002,5102195.580000002,2,3,0,149,70
2010-06-21 19:00:00,21,6,19,2,2095031.9599999995,1148160,1214400,3243191.9599999995,3309431.9599999995,4457591.959999999,2,3,0,130,56
2010-06-21 20:00:00,21,6,20,2,2040906.0899999996,1098240,877800,3139146.0899999994,2918706.0899999994,4016946.09,2,3,0,121,54
2010-06-21 21:00:00,21,6,21,2,1814220.1500000004,1071360,884400,2885580.1500000004,2698620.1500000004,3769980.15,2,3,0,122,54
2010-06-21 22:00:00,21,6,22,2,1553726.7300000002,994560,1075800,2548286.7300000004,2629526.7300000004,3624086.73,2,0,0,108,46
2010-06-21 23:00:00,21,6,23,2,1142154.3099999998,973440,963600,2115594.31,2105754.31,3079194.31,2,0,0,100,41
2010-06-22 00:00:00,22,6,0,3,867335.7399999995,840960,528000,1708295.7399999995,1395335.7399999995,2236295.7399999998,2,0,0,90,27
2010-06-22 01:00:00,22,6,1,3,602695.3,721920,283800,1324615.3,886495.3,1608415.3,2,0,0,77,17
2010-06-22 02:00:00,22,6,2,3,542614.73,504960,118800,1047574.73,661414.73,1166374.73,2,0,0,57,6
2010-06-22 03:00:00,22,6,3,3,526221.0,368640,138600,894861.0,664821.0,1033461.0,2,0,0,41,7
2010-06-22 04:00:00,22,6,4,3,575789.8600000001,228480,52800,804269.8600000001,628589.8600000001,857069.8600000001,2,0,0,27,4
2010-06-22 05:00:00,22,6,5,3,616111.38,184320,99000,800431.38,715111.38,899431.38,2,0,0,18,6
2010-06-22 06:00:00,22,6,6,3,812125.57,216960,105600,1029085.57,917725.57,1134685.5699999998,2,1,0,30,12
2010-06-22 07:00:00,22,6,7,3,1176238.0600000003,207360,171600,1383598.0600000003,1347838.0600000003,1555198.0600000003,2,1,0,33,12
2010-06-22 08:00:00,22,6,8,3,1608512.3600000003,241920,356400,1850432.3600000003,1964912.3600000003,2206832.3600000003,2,1,0,41,32
2010-06-22 09:00:00,22,6,9,3,1729228.6899999997,362880,330000,2092108.69,2059228.69,2422108.6899999995,2,1,0,54,31
2010-06-22 10:00:00,22,6,10,3,2008896.5200000007,389760,462000,2398656.5200000005,2470896.5200000005,2860656.5200000005,2,1,0,57,38
2010-06-22 11:00:00,22,6,11,3,2079701.710000001,597120,719400,2676821.710000001,2799101.710000001,3396221.710000001,2,1,0,90,65
2010-06-22 12:00:00,22,6,12,3,2099156.22,689280,904200,2788436.22,3003356.22,3692636.22,2,2,0,108,72
2010-06-22 13:00:00,22,6,13,3,2084194.9300000009,885120,1214400,2969314.9300000006,3298594.9300000006,4183714.9300000006,2,2,0,112,75
2010-06-22 14:00:00,22,6,14,3,2373611.5000000005,743040,726000,3116651.5000000005,3099611.5000000005,3842651.500000001,2,2,0,109,53
2010-06-22 15:00:00,22,6,15,3,2388044.3400000003,814080,825000,3202124.3400000003,3213044.3400000003,4027124.34,2,2,0,107,60
2010-06-22 16:00:00,22,6,16,3,2445157.380000003,967680,1260600,3412837.380000003,3705757.380000003,4673437.380000003,2,2,0,121,74
2010-06-22 17:00:00,22,6,17,3,2568266.8200000008,1075200,1155000,3643466.8200000008,3723266.8200000008,4798466.82,2,2,0,127,69
2010-06-22 18:00:00,22,6,18,3,2712341.1300000013,1171200,1306800,3883541.130000001,4019141.130000001,5190341.130000001,2,3,0,138,73
2010-06-22 19:00:00,22,6,19,3,2413562.19,1092480,1432200,3506042.19,3845762.19,4938242.19,2,3,0,124,65
2010-06-22 20:00:00,22,6,20,3,2115962.6100000013,1096320,1300200,3212282.6100000013,3416162.6100000013,4512482.610000001,2,3,0,124,71
2010-06-22 21:00:00,22,6,21,3,1883329.79,1144320,1122000,3027649.79,3005329.79,4149649.79,2,3,0,128,55
2010-06-22 22:00:00,22,6,22,3,1276428.37,996480,1003200,2272908.37,2279628.37,3276108.37,2,0,0,109,44
2010-06-22 23:00:00,22,6,23,3,839778.9500000003,862080,811800,1701858.9500000002,1651578.9500000002,2513658.95,2,0,0,85,31
2010-06-23 00:00:00,23,6,0,4,741542.8600000001,758400,567600,1499942.86,1309142.86,2067542.86,2,0,0,76,24
2010-06-23 01:00:00,23,6,1,4,709460.18,658560,250800,1368020.1800000002,960260.18,1618820.1800000002,2,0,0,67,16
2010-06-23 02:00:00,23,6,2,4,735216.5600000004,577920,204600,1313136.5600000003,939816.5600000004,1517736.5600000003,2,0,0,56,9
2010-06-23 03:00:00,23,6,3,4,726250.3500000001,435840,59400,1162090.35,785650.3500000001,1221490.35,2,0,0,44,3
2010-06-23 04:00:00,23,6,4,4,692338.8500000002,316800,46200,1009138.8500000002,738538.8500000002,1055338.85,2,0,0,34,3
2010-06-23 05:00:00,23,6,5,4,856962.88,226560,72600,1083522.88,929562.88,1156122.88,2,0,0,27,8
2010-06-23 06:00:00,23,6,6,4,1251480.2200000002,257280,231000,1508760.2200000002,1482480.2200000002,1739760.2200000002,2,1,0,34,17
2010-06-23 07:00:00,23,6,7,4,1491129.1200000008,282240,316800,1773369.1200000008,1807929.1200000008,2090169.1200000008,2,1,0,47,26
2010-06-23 08:00:00,23,6,8,4,1587244.78,368640,462000,1955884.78,2049244.78,2417884.7800000003,2,1,0,60,48
2010-06-23 09:00:00,23,6,9,4,1570912.9200000006,503040,587400,2073952.9200000009,2158312.920000001,2661352.920000001,2,1,0,81,54
2010-06-23 10:00:00,23,6,10,4,1519058.4799999995,606720,792000,2125778.4799999995,2311058.4799999995,2917778.4799999995,2,1,0,94,56
2010-06-23 11:00:00,23,6,11,4,1417737.35,672000,778800,2089737.35,2196537.35,2868537.35,2,1,0,96,56
2010-06-23 12:00:00,23,6,12,4,1290869.4200000002,710400,772200,2001269.42,2063069.42,2773469.42,2,2,0,95,46
2010-06-23 13:00:00,23,6,13,4,1466261.1000000008,760320,864600,2226581.100000001,2330861.100000001,3091181.100000001,2,2,0,105,64
2010-06-23 14:00:00,23,6,14,4,2052281.089999999,796800,838200,2849081.089999999,2890481.089999999,3687281.089999999,2,2,0,114,60
2010-06-23 15:00:00,23,6,15,4,2446738.1399999987,1023360,1359600,3470098.1399999987,3806338.139999999,4829698.139999999,2,2,0,122,77
2010-06-23 16:00:00,23,6,16,4,2475945.31,1057920,1260600,3533865.31,3736545.31,4794465.3100000005,2,2,0,140,80
2010-06-23 17:00:00,23,6,17,4,2468332.170000001,1186560,1174800,3654892.170000001,3643132.170000001,4829692.170000001,2,2,0,143,76
2010-06-23 18:00:00,23,6,18,4,2434032.9299999992,1102080,1287000,3536112.9299999992,3721032.9299999992,4823112.93,2,3,0,132,63
2010-06-23 19:00:00,23,6,19,4,1483001.91,1223040,1683000,2706041.91,3166001.91,4389041.91,2,3,0,152,92
2010-06-23 20:00:00,23,6,20,4,1577968.5,1315200,1722600,2893168.5,3300568.5,4615768.5,2,3,0,147,73
2010-06-23 21:00:00,23,6,21,4,1350642.14,1221120,1353000,2571762.14,2703642.14,3924762.14,2,3,0,135,61
2010-06-23 22:00:00,23,6,22,4,1138314.58,1169280,930600,2307594.58,2068914.58,3238194.58,2,0,0,122,41
2010-06-23 23:00:00,23,6,23,4,797471.7599999999,1077120,904200,1874591.76,1701671.7599999998,2778791.76,2,0,0,107,39
2010-06-24 00:00:00,24,6,0,5,568083.87,885120,356400,1453203.87,924483.87,1809603.87,2,0,0,86,16
2010-06-24 01:00:00,24,6,1,5,502125.19000000006,731520,112200,1233645.19,614325.1900000001,1345845.19,2,0,0,73,7
2010-06-24 02:00:00,24,6,2,5,511801.19,585600,79200,1097401.19,591001.19,1176601.19,2,0,0,60,5
2010-06-24 03:00:00,24,6,3,5,562205.6,401280,66000,963485.6,628205.6,1029485.6,2,0,0,44,3
2010-06-24 04:00:00,24,6,4,5,596567.0799999998,238080,0,834647.0799999998,596567.0799999998,834647.0799999998,2,0,0,26,0
2010-06-24 05:00:00,24,6,5,5,667450.47,113280,19800,780730.47,687250.47,800530.47,2,0,0,16,1
2010-06-24 06:00:00,24,6,6,5,836044.2300000003,128640,151800,964684.2300000004,987844.2300000004,1116484.2300000004,2,1,0,24,17
2010-06-24 07:00:00,24,6,7,5,1070855.32,193920,231000,1264775.32,1301855.32,1495775.32,2,1,0,31,21
2010-06-24 08:00:00,24,6,8,5,1109289.9300000006,284160,257400,1393449.9300000006,1366689.9300000006,1650849.9300000006,2,1,0,45,29
2010-06-24 09:00:00,24,6,9,5,1176135.5399999998,295680,422400,1471815.5399999998,1598535.5399999998,1894215.54,2,1,0,53,37
2010-06-24 10:00:00,24,6,10,5,1228992.9600000002,399360,587400,1628352.9600000002,1816392.96,2215752.96,2,1,0,68,46
2010-06-24 11:00:00,24,6,11,5,1174173.51,593280,772200,1767453.51,1946373.51,2539653.51,2,1,0,99,62
2010-06-24 12:00:00,24,6,12,5,1214738.84,865920,1155000,2080658.84,2369738.84,3235658.84,2,2,0,123,79
2010-06-24 13:00:00,24,6,13,5,1130538.8299999998,865920,765600,1996458.83,1896138.83,2762058.83,2,2,0,113,61
2010-06-24 14:00:00,24,6,14,5,1212414.84,781440,759000,1993854.84,1971414.84,2752854.84,2,2,0,104,51
2010-06-24 15:00:00,24,6,15,5,1214277.82,777600,871200,1991877.82,2085477.82,2863077.8200000003,2,2,0,104,53
2010-06-24 16:00:00,24,6,16,5,1395460.6,973440,1260600,2368900.6,2656060.6,3629500.6,2,2,0,114,75
2010-06-24 17:00:00,24,6,17,5,1487541.67,925440,1009800,2412981.67,2497341.67,3422781.67,2,2,0,109,64
2010-06-24 18:00:00,24,6,18,5,1496864.11,879360,1003200,2376224.1100000003,2500064.1100000003,3379424.1100000003,2,3,0,107,61
2010-06-24 19:00:00,24,6,19,5,1462849.97,812160,838200,2275009.97,2301049.97,3113209.97,2,3,0,104,49
2010-06-24 20:00:00,24,6,20,5,1656139.7499999998,873600,884400,2529739.75,2540539.75,3414139.75,2,3,0,103,47
2010-06-24 21:00:00,24,6,21,5,1497593.83,912000,904200,2409593.83,2401793.83,3313793.83,2,3,0,103,46
2010-06-24 22:00:00,24,6,22,5,1128582.0200000005,912000,897600,2040582.0200000005,2026182.0200000005,2938182.0200000005,2,0,0,100,49
2010-06-24 23:00:00,24,6,23,5,843521.0200000001,816000,613800,1659521.02,1457321.02,2273321.02,2,0,0,88,28
2010-06-25 00:00:00,25,6,0,6,628929.21,624000,442200,1252929.21,1071129.21,1695129.21,2,0,0,66,20
2010-06-25 01:00:00,25,6,1,6,515680.0,501120,264000,1016800.0,779680.0,1280800.0,2,0,0,53,15
2010-06-25 02:00:00,25,6,2,6,557720.0,424320,224400,982040.0,782120.0,1206440.0,2,0,0,49,15
2010-06-25 03:00:00,25,6,3,6,499355.0,393600,231000,892955.0,730355.0,1123955.0,2,0,0,41,12
2010-06-25 04:00:00,25,6,4,6,531840.0,276480,26400,808320.0,558240.0,834720.0,2,0,0,29,2
2010-06-25 05:00:00,25,6,5,6,725185.0,199680,92400,924865.0,817585.0,1017265.0,2,0,0,27,8
2010-06-25 06:00:00,25,6,6,6,883970.0,186240,158400,1070210.0,1042370.0,1228610.0,2,1,0,27,12
2010-06-25 07:00:00,25,6,7,6,978339.44,266880,349800,1245219.44,1328139.44,1595019.44,2,1,0,38,25
2010-06-25 08:00:00,25,6,8,6,1191115.12,257280,257400,1448395.12,1448515.12,1705795.12,2,1,0,42,28
2010-06-25 09:00:00,25,6,9,6,1326030.6,368640,488400,1694670.6,1814430.6,2183070.6,2,1,0,59,35
2010-06-25 10:00:00,25,6,10,6,1652502.8599999996,435840,554400,2088342.86,2206902.8599999994,2642742.8599999994,2,1,0,56,35
2010-06-25 11:00:00,25,6,11,6,1778756.779999999,516480,574200,2295236.78,2352956.78,2869436.78,2,1,0,73,49
2010-06-25 12:00:00,25,6,12,6,1994145.4599999995,689280,884400,2683425.459999999,2878545.459999999,3567825.459999999,2,2,0,95,62
2010-06-25 13:00:00,25,6,13,6,2111838.2900000005,652800,686400,2764638.2900000005,2798238.2900000005,3451038.2900000005,2,2,0,86,40
2010-06-25 14:00:00,25,6,14,6,1972188.1199999996,650880,613800,2623068.119999999,2585988.119999999,3236868.119999999,2,2,0,83,45
2010-06-25 15:00:00,25,6,15,6,2091976.3400000003,704640,785400,2796616.3400000003,2877376.3400000003,3582016.3400000003,2,2,0,104,54
2010-06-25 16:00:00,25,6,16,6,2065129.3900000004,758400,957000,2823529.3900000006,3022129.3900000006,3780529.3900000006,2,2,0,92,57
2010-06-25 17:00:00,25,6,17,6,2405882.7100000004,812160,1036200,3218042.7100000004,3442082.7100000004,4254242.710000001,2,2,0,106,66
2010-06-25 18:00:00,25,6,18,6,2398952.600000002,973440,1234200,3372392.600000002,3633152.600000002,4606592.6000000015,2,3,0,121,76
2010-06-25 19:00:00,25,6,19,6,2122124.3700000006,1044480,1062600,3166604.3700000006,3184724.3700000006,4229204.370000001,2,3,0,122,64
2010-06-25 20:00:00,25,6,20,6,1936839.8,915840,990000,2852679.8,2926839.8,3842679.8,2,3,0,122,57
2010-06-25 21:00:00,25,6,21,6,1647276.1499999992,975360,1003200,2622636.1499999994,2650476.1499999994,3625836.15,2,3,0,116,63
2010-06-25 22:00:00,25,6,22,6,1248718.4399999997,902400,950400,2151118.4399999995,2199118.4399999995,3101518.4399999995,2,0,0,99,40
2010-06-25 23:00:00,25,6,23,6,784592.59,835200,627000,1619792.59,1411592.59,2246792.59,2,0,0,87,32
2010-06-26 00:00:00,26,6,0,7,601604.03,687360,283800,1288964.03,885404.03,1572764.03,2,0,1,68,12
2010-06-26 01:00:00,26,6,1,7,496566.32,522240,211200,1018806.32,707766.3200000001,1230006.32,2,0,1,59,12
2010-06-26 02:00:00,26,6,2,7,555271.7200000001,414720,198000,969991.72,753271.7200000001,1167991.7200000002,2,0,1,43,8
2010-06-26 03:00:00,26,6,3,7,558337.1799999999,266880,184800,825217.1799999999,743137.1799999999,1010017.18,2,0,1,31,10
2010-06-26 04:00:00,26,6,4,7,506885.4,186240,6600,693125.3999999999,513485.4,699725.3999999999,2,0,1,19,1
2010-06-26 05:00:00,26,6,5,7,548720.1599999999,163200,105600,711920.1599999999,654320.1599999999,817520.1599999999,2,0,1,17,4
2010-06-26 06:00:00,26,6,6,7,765602.6000000001,220800,171600,986402.6,937202.6,1158002.6,2,1,1,30,17
2010-06-26 07:00:00,26,6,7,7,913667.14,165120,132000,1078787.14,1045667.14,1210787.14,2,1,1,27,12
2010-06-26 08:00:00,26,6,8,7,1175651.44,272640,316800,1448291.44,1492451.44,1765091.44,2,1,1,36,24
2010-06-26 09:00:00,26,6,9,7,1670680.1899999992,324480,376200,1995160.1899999992,2046880.1899999992,2371360.1899999995,2,1,1,50,28
2010-06-26 10:00:00,26,6,10,7,1814089.69,441600,712800,2255689.6899999995,2526889.6899999995,2968489.6899999995,2,1,1,67,51
2010-06-26 11:00:00,26,6,11,7,2055059.0099999988,631680,844800,2686739.009999999,2899859.009999999,3531539.009999999,2,1,1,85,60
2010-06-26 12:00:00,26,6,12,7,2282516.03,792960,937200,3075476.03,3219716.03,4012676.0299999993,2,2,1,101,59
2010-06-26 13:00:00,26,6,13,7,2533762.659999999,829440,1075800,3363202.659999999,3609562.659999999,4439002.659999999,2,2,1,115,69
2010-06-26 14:00:00,26,6,14,7,2435308.27,858240,1135200,3293548.27,3570508.27,4428748.27,2,2,1,102,58
2010-06-26 15:00:00,26,6,15,7,2302452.22,927360,957000,3229812.22,3259452.22,4186812.22,2,2,1,107,59
2010-06-26 16:00:00,26,6,16,7,2283373.160000001,946560,752400,3229933.160000001,3035773.160000001,3982333.160000001,2,2,1,116,52
2010-06-26 17:00:00,26,6,17,7,2232927.5100000007,1042560,1234200,3275487.5100000007,3467127.5100000007,4509687.510000001,2,2,1,126,75
2010-06-26 18:00:00,26,6,18,7,2238019.3300000005,1152000,1438800,3390019.3300000005,3676819.330000001,4828819.33,2,3,1,136,80
2010-06-26 19:00:00,26,6,19,7,1712459.1400000004,1059840,1095600,2772299.1400000006,2808059.1400000006,3867899.1400000006,2,3,1,134,66
2010-06-26 20:00:00,26,6,20,7,1524867.4,1079040,1471800,2603907.4000000004,2996667.4000000004,4075707.4,2,3,1,131,69
2010-06-26 21:00:00,26,6,21,7,1408604.0699999996,1190400,1557600,2599004.07,2966204.07,4156604.07,2,3,1,130,71
2010-06-26 22:00:00,26,6,22,7,1156461.9,1286400,1221000,2442861.9,2377461.9,3663861.9,2,0,1,128,60
2010-06-26 23:00:00,26,6,23,7,855629.8199999998,1142400,620400,1998029.82,1476029.8199999998,2618429.82,2,0,1,113,30
2010-06-27 00:00:00,27,6,0,1,618077.8099999999,862080,310200,1480157.81,928277.81,1790357.81,2,0,1,91,16
2010-06-27 01:00:00,27,6,1,1,582990.89,696960,402600,1279950.89,985590.89,1682550.89,2,0,1,74,18
2010-06-27 02:00:00,27,6,2,1,550243.13,539520,270600,1089763.13,820843.13,1360363.13,2,0,1,55,10
2010-06-27 03:00:00,27,6,3,1,729505.6400000004,393600,79200,1123105.6400000004,808705.6400000004,1202305.6400000004,2,0,1,40,6
2010-06-27 04:00:00,27,6,4,1,557101.1299999999,288000,33000,845101.1299999999,590101.1299999999,878101.1299999999,2,0,1,29,2
2010-06-27 05:00:00,27,6,5,1,746535.2400000002,174720,33000,921255.2400000002,779535.2400000002,954255.2400000002,2,0,1,21,5
2010-06-27 06:00:00,27,6,6,1,1020774.37,216960,211200,1237734.37,1231974.37,1448934.37,2,1,1,25,13
2010-06-27 07:00:00,27,6,7,1,1635971.14,174720,132000,1810691.14,1767971.14,1942691.14,2,1,1,28,14
2010-06-27 08:00:00,27,6,8,1,1892777.1199999996,205440,244200,2098217.119999999,2136977.119999999,2342417.119999999,2,1,1,31,21
2010-06-27 09:00:00,27,6,9,1,2127721.9200000004,439680,745800,2567401.9200000004,2873521.9200000004,3313201.9200000004,2,1,1,63,48
2010-06-27 10:00:00,27,6,10,1,2212269.510000001,643200,1036200,2855469.510000001,3248469.510000001,3891669.510000001,2,1,1,87,67
2010-06-27 11:00:00,27,6,11,1,1375910.0500000005,744960,785400,2120870.0500000003,2161310.0500000003,2906270.0500000003,2,1,1,98,59
2010-06-27 12:00:00,27,6,12,1,1610333.3999999997,764160,785400,2374493.3999999994,2395733.3999999994,3159893.3999999994,2,2,1,100,53
2010-06-27 13:00:00,27,6,13,1,1888745.8500000003,823680,712800,2712425.850000001,2601545.850000001,3425225.850000001,2,2,1,101,50
2010-06-27 14:00:00,27,6,14,1,2221267.08,862080,864600,3083347.08,3085867.08,3947947.08,2,2,1,116,65
2010-06-27 15:00:00,27,6,15,1,2396384.489999999,940800,1135200,3337184.489999999,3531584.489999999,4472384.489999998,2,2,1,123,67
2010-06-27 16:00:00,27,6,16,1,2290171.8300000005,977280,1201200,3267451.8300000005,3491371.8300000005,4468651.83,2,2,1,130,72
2010-06-27 17:00:00,27,6,17,1,2193477.0700000008,1084800,1095600,3278277.0700000008,3289077.0700000008,4373877.07,2,2,1,131,71
2010-06-27 18:00:00,27,6,18,1,2028355.4000000008,1117440,1174800,3145795.400000001,3203155.400000001,4320595.4,2,3,1,139,70
2010-06-27 19:00:00,27,6,19,1,1782616.16,1027200,1346400,2809816.16,3129016.16,4156216.16,2,3,1,125,73
2010-06-27 20:00:00,27,6,20,1,1740283.3700000003,1130880,1267200,2871163.37,3007483.37,4138363.37,2,3,1,120,58
2010-06-27 21:00:00,27,6,21,1,1492334.7599999995,1004160,1075800,2496494.76,2568134.76,3572294.76,2,3,1,120,60
2010-06-27 22:00:00,27,6,22,1,1303766.89,887040,811800,2190806.89,2115566.89,3002606.89,2,0,1,93,37
2010-06-27 23:00:00,27,6,23,1,938888.5400000002,821760,561000,1760648.54,1499888.54,2321648.54,2,0,1,86,32
2010-06-28 00:00:00,28,6,0,2,748215.13,735360,442200,1483575.13,1190415.13,1925775.13,2,0,0,77,23
2010-06-28 01:00:00,28,6,1,2,685414.72,612480,257400,1297894.72,942814.72,1555294.72,2,0,0,62,12
2010-06-28 02:00:00,28,6,2,2,527103.95,474240,138600,1001343.95,665703.95,1139943.95,2,0,0,51,9
2010-06-28 03:00:00,28,6,3,2,549471.96,393600,224400,943071.96,773871.96,1167471.96,2,0,0,44,15
2010-06-28 04:00:00,28,6,4,2,561526.99,270720,19800,832246.99,581326.99,852046.99,2,0,0,29,1
2010-06-28 05:00:00,28,6,5,2,672466.82,243840,118800,916306.82,791266.82,1035106.82,2,0,0,31,13
2010-06-28 06:00:00,28,6,6,2,1021096.4200000004,201600,132000,1222696.4200000004,1153096.4200000004,1354696.4200000004,2,1,0,32,14
2010-06-28 07:00:00,28,6,7,2,1227764.47,170880,171600,1398644.47,1399364.47,1570244.47,2,1,0,29,18
2010-06-28 08:00:00,28,6,8,2,1384045.449999999,257280,468600,1641325.449999999,1852645.449999999,2109925.4499999997,2,1,0,46,37
2010-06-28 09:00:00,28,6,9,2,1555930.19,539520,673200,2095450.19,2229130.19,2768650.19,2,1,0,78,58
2010-06-28 10:00:00,28,6,10,2,1678658.7400000005,529920,435600,2208578.74,2114258.74,2644178.74,2,1,0,73,41
2010-06-28 11:00:00,28,6,11,2,1694936.48,679680,726000,2374616.48,2420936.48,3100616.48,2,1,0,92,62
2010-06-28 12:00:00,28,6,12,2,1857808.0,664320,732600,2522128.0,2590408.0,3254728.0,2,2,0,104,59
2010-06-28 13:00:00,28,6,13,2,1953398.9500000004,629760,752400,2583158.95,2705798.95,3335558.95,2,2,0,90,60
2010-06-28 14:00:00,28,6,14,2,1753042.1099999994,796800,871200,2549842.1099999994,2624242.1099999994,3421042.1099999994,2,2,0,102,52
2010-06-28 15:00:00,28,6,15,2,2035580.6200000003,854400,1122000,2889980.62,3157580.62,4011980.62,2,2,0,126,78
2010-06-28 16:00:00,28,6,16,2,2123045.26,1057920,1491600,3180965.26,3614645.26,4672565.26,2,2,0,134,83
2010-06-28 17:00:00,28,6,17,2,1938845.08,1190400,1531200,3129245.08,3470045.08,4660445.08,2,2,0,134,74
2010-06-28 18:00:00,28,6,18,2,1780707.3900000004,1290240,1782000,3070947.3900000006,3562707.3900000006,4852947.390000001,2,3,0,145,90
2010-06-28 19:00:00,28,6,19,2,1824233.7900000005,1370880,1445400,3195113.7900000005,3269633.7900000005,4640513.790000001,2,3,0,157,72
2010-06-28 20:00:00,28,6,20,2,1560076.4800000002,1190400,792000,2750476.4800000004,2352076.4800000004,3542476.4800000004,2,3,0,128,39
2010-06-28 21:00:00,28,6,21,2,1373216.4,1148160,1056000,2521376.4,2429216.4,3577376.4,2,3,0,125,50
2010-06-28 22:00:00,28,6,22,2,1032959.85,956160,897600,1989119.85,1930559.85,2886719.85,2,0,0,102,37
2010-06-28 23:00:00,28,6,23,2,678839.78,846720,627000,1525559.78,1305839.78,2152559.7800000003,2,0,0,87,25
2010-06-29 00:00:00,29,6,0,3,591241.2900000003,718080,442200,1309321.2900000005,1033441.2900000004,1751521.2900000005,2,0,0,74,22
2010-06-29 01:00:00,29,6,1,3,573208.9299999998,612480,204600,1185688.9299999997,777808.9299999998,1390288.9299999997,2,0,0,57,9
2010-06-29 02:00:00,29,6,2,3,569860.0699999998,483840,138600,1053700.0699999998,708460.0699999998,1192300.0699999998,2,0,0,49,8
2010-06-29 03:00:00,29,6,3,3,546102.4800000001,309120,72600,855222.4800000001,618702.4800000001,927822.48,2,0,0,35,4
2010-06-29 04:00:00,29,6,4,3,606361.7099999998,232320,72600,838681.7099999998,678961.7099999998,911281.7099999998,2,0,0,24,3
2010-06-29 05:00:00,29,6,5,3,695630.0000000001,144000,13200,839630.0000000001,708830.0000000001,852830.0000000001,2,0,0,18,2
2010-06-29 06:00:00,29,6,6,3,903381.84,205440,217800,1108821.84,1121181.84,1326621.84,2,1,0,31,19
2010-06-29 07:00:00,29,6,7,3,997596.81,216960,231000,1214556.81,1228596.81,1445556.81,2,1,0,30,17
2010-06-29 08:00:00,29,6,8,3,1124475.63,334080,330000,1458555.63,1454475.63,1788555.63,2,1,0,48,35
2010-06-29 09:00:00,29,6,9,3,1277675.4900000002,349440,521400,1627115.4900000002,1799075.4900000002,2148515.49,2,1,0,61,37
2010-06-29 10:00:00,29,6,10,3,1235407.59,399360,422400,1634767.59,1657807.59,2057167.59,2,1,0,55,35
2010-06-29 11:00:00,29,6,11,3,1190460.3199999998,602880,871200,1793340.3199999998,2061660.32,2664540.32,2,1,0,94,64
2010-06-29 12:00:00,29,6,12,3,1224772.75,833280,1056000,2058052.75,2280772.75,3114052.75,2,2,0,120,77
2010-06-29 13:00:00,29,6,13,3,1236245.19,808320,924000,2044565.19,2160245.19,2968565.19,2,2,0,107,65
2010-06-29 14:00:00,29,6,14,3,1290331.37,819840,765600,2110171.37,2055931.37,2875771.37,2,2,0,104,59
2010-06-29 15:00:00,29,6,15,3,1212195.1699999997,975360,1108800,2187555.17,2320995.17,3296355.17,2,2,0,132,81
2010-06-29 16:00:00,29,6,16,3,1453737.5099999998,1134720,1610400,2588457.51,3064137.51,4198857.51,2,2,0,150,98
2010-06-29 17:00:00,29,6,17,3,1566183.03,1211520,1623600,2777703.0300000003,3189783.0300000003,4401303.03,2,2,0,144,82
2010-06-29 18:00:00,29,6,18,3,1656832.7799999998,1209600,1524600,2866432.78,3181432.78,4391032.779999999,2,3,0,146,82
2010-06-29 19:00:00,29,6,19,3,1657807.3200000008,1409280,1504800,3067087.3200000008,3162607.3200000008,4571887.32,2,3,0,160,83
2010-06-29 20:00:00,29,6,20,3,1655050.5400000014,1320960,1465200,2976010.540000001,3120250.540000001,4441210.540000001,2,3,0,145,69
2010-06-29 21:00:00,29,6,21,3,1479162.0099999995,1257600,1108800,2736762.01,2587962.01,3845562.01,2,3,0,129,53
2010-06-29 22:00:00,29,6,22,3,1198540.4800000002,1094400,752400,2292940.4800000004,1950940.48,3045340.4800000004,2,0,0,121,36
2010-06-29 23:00:00,29,6,23,3,944180.9500000002,954240,745800,1898420.95,1689980.9500000002,2644220.95,2,0,0,96,35
